post_link,Profile_Link,profile_headline,likes_count,comments_count,post_content
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6554376401036906496,Kiran Verma,Human | School Dropout | Founder of Simply Blood | Social Entrepreneur | LinkedIn Power Profile 2018 | TEDx Speaker,129,34 Comments,"This picture is historic... The first ever sitting statesman from United
States entered in North korea. We must appreciate the steps taken by Donald J.
Trump and Kim Jong Un 김정은 to bring hashtag#peace between the two countries. If
they can do this, why can't India and Pakistan do the same? I know it will
take time but small steps will lead these two nations to a bright future. I
consider myself as a tiny person among billions of people, but still I will do
every possible effort to bring peace at micro level through blood donation
awareness. Bring hashtag#Peace and hashtag#Brotherhood... hashtag#DonateBlood
hashtag#SaveLives with hashtag#SimplyBlood

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6554598706627350528,Ganesh Kumar Anegondi,Founder of Spacemen Digital Growth Consultancy | Helping businesses scale digitally | Digital Marketing Head | IITKGP,25,4 Comments,"Yesterday, I came across this video while browsing on Facebook The contents of
the video are pretty simple. A random guy sends a friend request to a girl,
she complains about it to Facebook and Facebook in some Bigboss kind of voice
shows the steps to avoid getting random friend requests. And on top of that,
it is in Telugu, my mother tongue. This is a welcome move by facebook to
concerns about privacy, protect individuals from harassment, vernacular
penetration among others. Facebook should be more proactive in safeguarding
users's interest and bring in more such initiatives. Video is in the comments
section. hashtag#Facebook

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6554617803473809408,Aditi Mishra,Social Media Marketing Specialist at Oxford Policy Management,204,62 Comments,"Got a ping on my whatsapp from an unknown number today. It was a European
woman who wanted to visit a rural school I had visited in past. I was
answering all her questions with utmost compassion since I have traveled quite
a bit to different parts of India with foreigners and it’s difficult to be
them in those situations. She was confused and I solved her queries
meticulously but one question of hers made me shrug with highest degree of
annoyance. “Will there be snakes in the school premises?” My instant reaction
was “Is that what you think India is? An open space filled with crawling
snakes? This isn’t The amazon forest!” Is that what Western people still think
of India? A land of snake charmers? In this era of global information
broadcast, it’s laughable! God bless her heart and hopefully changes it to be
broader with this visit. hashtag#indian hashtag#global hashtag#stereotypes
hashtag#changeiscoming hashtag#whatsapptales

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6554369199848947713,Ashi Singhal,I help YOU to build YOUR brand on LinkedIn | YOU=Startups+People | Host of Podcast: Demystifying LinkedIn | #demystifyLI,421,76 Comments,"Since June 27th I'm posting twice a day. Once in the morning and then in the
evening. If you're consuming my content, then you must have observed that my
every morning post has a graphic attached to it. Be it an image or a short
video. How am I being able to create so much content per day? 🤔 Well, the
secret is all those graphics are one month old. I made a rule to create 2
graphics per day since a month. So now I've around 50 graphics in stock (I
missed few days in between that's why not 60) And I'm adding 2 new graphics
every day to that stock. It's always about small steps. Take a small step a
day. Think about only that day— TODAY! Not yesterday! Not tomorrow! And by
doing so consistently, one day you'll realise, ""Holy sh!t! How did that
happen? Did I climb this mountain by myself?"" Just one step a day! ONE STEP! 😊
Which mountain are you trying to climb by taking one step a day? The Mount
Everest of putting LinkedIn posts consistently? 😉 Or some other mountain?
Share your hustle below! hashtag#demystifyLI

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6554120256699367424,Soundarya Balasubramani,Product Manager at Salesforce and Writer | Aspiring Author | Gold Medalist | bsoundarya.com,261,258 Comments,"The team I'm working with at Salesforce is currently looking to hire a Data
Scientist. The role would involve building new ML/Statistical models in the
security domain for detection and response of attacks. Role link:
https://lnkd.in/fEf-69y If you or someone you know is looking to interview
right now, and would be interested, send me a message and let me know in the
comments below. Thank you! :) hashtag#role hashtag#hiring hashtag#salesforce
hashtag#datascientist hashtag#security

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6553708469080416256,NA,NA,NA,NA,NA
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6553481488095113216,Gaurav Agrawal,"Early Stage Investor, Serial Entrepreneur , Industrialist",850,49 Comments,"The 1% Inventor , 99% entrepreneur While its commonplace knowledge that Thomas
Edison invented the electric bulb by failing 10,000 times, what all happened
next is not: 1\. Edison understood that his inventions would mean nothing ""for
him"", if he is not able to build a viable business around it. 2\. He founded a
company called Edison General Electric Company to start selling bulbs and his
earlier inventions. 3\. However a competitor named The Thomas-Houston company
heavily funded by an investor Mr.Charles Coffin became more dominant. 4\.
Edison then acquired him, backed by investor Mr.JP Morgan and merged both
companies to form The General Electric Company (GE). 5\. For building
defensibility around his product , he patented an electrical distribution
system which provided a ready made power source to bulbs. 6\. The first home,
blazed with electricity was of his investor JP Morgan with the founder, Edison
himself proudly flipping the switch. 7\. Edison understood that for his vision
to electrify the planet , he would need huge capital and raised further round
of capital from Vanderbilt Family. Point is , It was the entrepreneur and
deal-breaker version of Edison that actually created long term intrinsic value
to the ideas and inventions of Edison , the inventor.

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6553842332008058880,Prudhvi Potuganti,Data Scientist | Craves to Learn | Loves to Solve | Lives to teach,143,9 Comments,"My father - who is my inspiration for teaching, always tells me ""The best
compliments are the ones given behind your back"" One of my student interacted
with another mentor and sent me the conversation. This speaks volumes about
ethics of the mentor - while he himself offers courses and could have pitched
his course instead he reassured my work in a private conversation An year of
work is bearing the fruits now .

"
https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6553977714993389568,Vishal Kumar,Associate Systems Engineer at IBM,65,17 Comments,"[SOLUTION] Python DateTime issue for dates before 1970. Suppose you are having
a column containing DOB in it. You also have the data of a few people who were
born before 1970. Now if the mentioned year in DOB is in the form of 10-12-65,
02-06-12, then while converting it to datetime64, python will convert all
dates before 1970 to 20xx because the date in python starts from Jan 1,
1970(epoch) I was trying to figure out the solution for a very long time and
spent hours on it. Today I successfully did it. The solution is in the comment
section. Steve Nouri vivek chaudhary Abhay Mishra Asif Bhat Prudhvi Potuganti
Sivasubramanian B Analytics Vidhya hashtag#analytics hashtag#pandas
hashtag#python hashtag#datetime hashtag#helpinghands hashtag#epoch

"
https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6553882058031239170,Preksha Kaparwan,"CMO @alphaa ai, Natural Language Search for Data. AI, NLP for Tableau",363,44 Comments,"What do you get out of a free POC? . I am not complaining this time but I am
actually pro Free POC. There are two perspectives actually, long term goals
and short term benefits. 1\. Either you can pick your battles and refine your
product, or 2\. You can insist on picking up the money now and loose on the
opportunity. So, which one are you targeting? For hashtag#enterprises on the
more beneficial end; it's only till we learn, what works the best and, how we
can solve the pain point and maybe prove the results. hashtag#business
hashtag#marketing hashtag#businessintelligence hashtag#b2b
hashtag#leadgeneration

"
